"YEAR","EXPERIMENT","LOCATION","VARIETY","FAMILY","CHECK","RM","REPNO","YIELD","CLASS_OF","GRAD","BAGSOLD","YieldperRM","CHECK_NUMERIC","CLASS_OF_","CLASS_OF_2011","CLASS_OF_2012","CLASS_OF_2013","CLASS_OF_2014","CHECK_TRUE","CHECK_FALSE","YEAR_2009","YEAR_2010","YEAR_2011","YEAR_2012","YEAR_2013","YEAR_2014"
"2012","12YT003722","3260","V156553","FAM14238","FALSE.",2.9,1,55.84855,"2013","YES",595119,19.2581206896552,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3260","V156553","FAM14238","FALSE.",2.9,2,45.4593083,"2013","YES",595119,15.6756235517241,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3260","V156797","FAM06502","FALSE.",3.2,1,58.0818794,"2013","YES",313993,18.1505873125,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3260","V156797","FAM06502","FALSE.",3.2,2,59.6456114,"2013","YES",313993,18.6392535625,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3270","V155820","FAM12533","TRUE.",2.8,1,77.4758147,"2011","YES",1061421,27.6699338214286,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"2012","12YT003722","3270","V155820","FAM12533","TRUE.",2.8,2,77.0619818,"2011","YES",1061421,27.5221363571429,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"2012","12YT003722","3270","V155843","FAM13991","TRUE.",3,1,69.2830246,"2011","YES",871341,23.0943415333333,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"2012","12YT003722","3270","V155843","FAM13991","TRUE.",3,2,73.6390503,"2011","YES",871341,24.5463501,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"2012","12YT003722","3270","V156314","FAM12531","FALSE.",2.8,1,77.6839951,"2012","YES",755156,27.7442839642857,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3270","V156314","FAM12531","FALSE.",2.8,2,71.8760599,"2012","YES",755156,25.6700213928571,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3270","V156553","FAM14238","FALSE.",2.9,1,77.3729141,"2013","YES",595119,26.6803152068966,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3270","V156553","FAM14238","FALSE.",2.9,2,74.5719958,"2013","YES",595119,25.7144813103448,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3270","V156797","FAM06502","FALSE.",3.2,1,68.8691918,"2013","YES",313993,21.5216224375,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3270","V156797","FAM06502","FALSE.",3.2,2,72.3951726,"2013","YES",313993,22.6234914375,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3310","V155820","FAM12533","TRUE.",2.8,1,66.1808396,"2011","YES",1061421,23.6360141428571,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"2012","12YT003722","3310","V155820","FAM12533","TRUE.",2.8,2,75.9483655,"2011","YES",1061421,27.12441625,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"2012","12YT003722","3310","V155843","FAM13991","TRUE.",3,1,68.1753563,"2011","YES",871341,22.7251187666667,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"2012","12YT003722","3310","V155843","FAM13991","TRUE.",3,2,68.212234,"2011","YES",871341,22.7374113333333,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"2012","12YT003722","3310","V156314","FAM12531","FALSE.",2.8,1,70.2471972,"2012","YES",755156,25.0882847142857,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3310","V156314","FAM12531","FALSE.",2.8,2,72.3359899,"2012","YES",755156,25.8342821071429,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3310","V156553","FAM14238","FALSE.",2.9,1,71.5508524,"2013","YES",595119,24.6727077241379,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3310","V156553","FAM14238","FALSE.",2.9,2,65.9586814,"2013","YES",595119,22.7443728965517,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3310","V156797","FAM06502","FALSE.",3.2,1,73.7632151,"2013","YES",313993,23.05100471875,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3310","V156797","FAM06502","FALSE.",3.2,2,65.3488616,"2013","YES",313993,20.42151925,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3330","V155820","FAM12533","TRUE.",2.8,1,52.895214,"2011","YES",1061421,18.8911478571429,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"2012","12YT003722","3330","V155820","FAM12533","TRUE.",2.8,2,59.6383251,"2011","YES",1061421,21.2994018214286,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"2012","12YT003722","3330","V155843","FAM13991","TRUE.",3,1,59.222113,"2011","YES",871341,19.7407043333333,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"2012","12YT003722","3330","V155843","FAM13991","TRUE.",3,2,68.8691918,"2011","YES",871341,22.9563972666667,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"2012","12YT003722","3330","V156314","FAM12531","FALSE.",2.8,1,61.0903832,"2012","YES",755156,21.817994,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3330","V156314","FAM12531","FALSE.",2.8,2,71.1489156,"2012","YES",755156,25.410327,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3330","V156553","FAM14238","FALSE.",2.9,2,62.9561255,"2013","YES",595119,21.7090087931034,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3330","V156797","FAM06502","FALSE.",3.2,1,68.244948,"2013","YES",313993,21.32654625,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3330","V156797","FAM06502","FALSE.",3.2,2,62.1260806,"2013","YES",313993,19.4144001875,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3340","V155820","FAM12533","TRUE.",2.8,1,67.0181708,"2011","YES",1061421,23.935061,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"2012","12YT003722","3340","V155820","FAM12533","TRUE.",2.8,2,70.7020713,"2011","YES",1061421,25.25073975,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"2012","12YT003722","3340","V155843","FAM13991","TRUE.",3,1,74.2774206,"2011","YES",871341,24.7591402,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"2012","12YT003722","3340","V155843","FAM13991","TRUE.",3,2,83.7702971,"2011","YES",871341,27.9234323666667,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"2012","12YT003722","3340","V156314","FAM12531","FALSE.",2.8,1,75.9519343,"2012","YES",755156,27.1256908214286,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3340","V156314","FAM12531","FALSE.",2.8,2,69.8106132,"2012","YES",755156,24.9323618571429,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3340","V156553","FAM14238","FALSE.",2.9,1,61.2091948,"2013","YES",595119,21.1066188965517,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3340","V156553","FAM14238","FALSE.",2.9,2,79.973087,"2013","YES",595119,27.5769265517241,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3340","V156797","FAM06502","FALSE.",3.2,1,76.8457717,"2013","YES",313993,24.01430365625,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3340","V156797","FAM06502","FALSE.",3.2,2,84.5533527,"2013","YES",313993,26.42292271875,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3370","V155820","FAM12533","TRUE.",2.8,1,55.6711506,"2011","YES",1061421,19.8825537857143,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"2012","12YT003722","3370","V155820","FAM12533","TRUE.",2.8,2,56.0666933,"2011","YES",1061421,20.0238190357143,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"2012","12YT003722","3370","V155843","FAM13991","TRUE.",3,1,57.3426903,"2011","YES",871341,19.1142301,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"2012","12YT003722","3370","V155843","FAM13991","TRUE.",3,2,57.4271521,"2011","YES",871341,19.1423840333333,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"2012","12YT003722","3370","V156314","FAM12531","FALSE.",2.8,1,48.8685593,"2012","YES",755156,17.4530568928571,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3370","V156314","FAM12531","FALSE.",2.8,2,49.5545137,"2012","YES",755156,17.6980406071429,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3370","V156553","FAM14238","FALSE.",2.9,1,50.4554886,"2013","YES",595119,17.3984443448276,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3370","V156553","FAM14238","FALSE.",2.9,2,54.4958237,"2013","YES",595119,18.7916633448276,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3370","V156797","FAM06502","FALSE.",3.2,1,59.9904473,"2013","YES",313993,18.74701478125,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3370","V156797","FAM06502","FALSE.",3.2,2,56.071303,"2013","YES",313993,17.5222821875,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3410","V155820","FAM12533","TRUE.",2.8,1,74.7969793,"2011","YES",1061421,26.7132068928571,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"2012","12YT003722","3410","V155820","FAM12533","TRUE.",2.8,2,68.4743925,"2011","YES",1061421,24.4551401785714,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"2012","12YT003722","3410","V155843","FAM13991","TRUE.",3,1,85.4613166,"2011","YES",871341,28.4871055333333,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"2012","12YT003722","3410","V155843","FAM13991","TRUE.",3,2,65.2575596,"2011","YES",871341,21.7525198666667,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"2012","12YT003722","3410","V156314","FAM12531","FALSE.",2.8,1,88.4203033,"2012","YES",755156,31.57867975,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3410","V156314","FAM12531","FALSE.",2.8,2,88.5069955,"2012","YES",755156,31.60964125,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3410","V156553","FAM14238","FALSE.",2.9,1,79.3965761,"2013","YES",595119,27.3781296896552,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3410","V156553","FAM14238","FALSE.",2.9,2,70.4974597,"2013","YES",595119,24.309468862069,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3410","V156797","FAM06502","FALSE.",3.2,1,70.0461544,"2013","YES",313993,21.88942325,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3410","V156797","FAM06502","FALSE.",3.2,2,96.8725753,"2013","YES",313993,30.27267978125,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3430","V155820","FAM12533","TRUE.",2.8,1,54.2663791,"2011","YES",1061421,19.3808496785714,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"2012","12YT003722","3430","V155820","FAM12533","TRUE.",2.8,2,52.9303072,"2011","YES",1061421,18.9036811428571,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"2012","12YT003722","3430","V155843","FAM13991","TRUE.",3,1,49.2444736,"2011","YES",871341,16.4148245333333,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"2012","12YT003722","3430","V155843","FAM13991","TRUE.",3,2,54.1108387,"2011","YES",871341,18.0369462333333,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"2012","12YT003722","3430","V156314","FAM12531","FALSE.",2.8,1,59.3773561,"2012","YES",755156,21.2061986071429,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3430","V156314","FAM12531","FALSE.",2.8,2,56.0516746,"2012","YES",755156,20.0184552142857,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3430","V156553","FAM14238","FALSE.",2.9,1,54.2308398,"2013","YES",595119,18.7002895862069,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3430","V156553","FAM14238","FALSE.",2.9,2,52.4856934,"2013","YES",595119,18.0985149655172,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3430","V156797","FAM06502","FALSE.",3.2,1,52.1610807,"2013","YES",313993,16.30033771875,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3430","V156797","FAM06502","FALSE.",3.2,2,59.8219699,"2013","YES",313993,18.69436559375,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3490","V155820","FAM12533","TRUE.",2.8,1,47.6773215,"2011","YES",1061421,17.0276148214286,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"2012","12YT003722","3490","V155820","FAM12533","TRUE.",2.8,2,47.9882537,"2011","YES",1061421,17.1386620357143,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"2012","12YT003722","3490","V155843","FAM13991","TRUE.",3,1,43.1612943,"2011","YES",871341,14.3870981,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"2012","12YT003722","3490","V155843","FAM13991","TRUE.",3,2,36.9349166,"2011","YES",871341,12.3116388666667,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"2012","12YT003722","3490","V156314","FAM12531","FALSE.",2.8,1,56.4943553,"2012","YES",755156,20.1765554642857,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3490","V156314","FAM12531","FALSE.",2.8,2,52.7625733,"2012","YES",755156,18.8437761785714,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3490","V156553","FAM14238","FALSE.",2.9,1,47.562971,"2013","YES",595119,16.4010244827586,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3490","V156553","FAM14238","FALSE.",2.9,2,41.2360719,"2013","YES",595119,14.219335137931,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2012","12YT003722","3490","V156797","FAM06502","FALSE.",3.2,1,61.4720968,"2013","YES",313993,19.21003025,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2013","13YT004050","2170","V155843","FAM13991","TRUE.",3,1,63.8896658,"2011","YES",871341,21.2965552666667,1,0,1,0,0,0,1,0,0,0,0,0,1,0
"2013","13YT004050","2170","V155843","FAM13991","TRUE.",3,2,60.1143147,"2011","YES",871341,20.0381049,1,0,1,0,0,0,1,0,0,0,0,0,1,0
"2013","13YT004050","2170","V156368","FAM14238","TRUE.",3.4,1,61.7598319,"2012","YES",1176551,18.1646564411765,1,0,0,1,0,0,1,0,0,0,0,0,1,0
"2013","13YT004050","2170","V156368","FAM14238","TRUE.",3.4,2,70.5695794,"2012","YES",1176551,20.7557586470588,1,0,0,1,0,0,1,0,0,0,0,0,1,0
"2013","13YT004050","2170","V156642","FAM14133","FALSE.",3,1,78.120133,"2013","YES",297725,26.0400443333333,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"2013","13YT004050","2170","V156642","FAM14133","FALSE.",3,2,66.4058231,"2013","YES",297725,22.1352743666667,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"2013","13YT004050","2170","V156797","FAM06502","FALSE.",3.2,1,57.9844807,"2013","YES",313993,18.12015021875,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"2013","13YT004050","2170","V156797","FAM06502","FALSE.",3.2,2,65.1488597,"2013","YES",313993,20.35901865625,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"2013","13YT004050","2260","V155843","FAM13991","TRUE.",3,1,86.1169361,"2011","YES",871341,28.7056453666667,1,0,1,0,0,0,1,0,0,0,0,0,1,0
"2013","13YT004050","2260","V155843","FAM13991","TRUE.",3,2,69.2516489,"2011","YES",871341,23.0838829666667,1,0,1,0,0,0,1,0,0,0,0,0,1,0
"2013","13YT004050","2260","V156368","FAM14238","TRUE.",3.4,1,86.5627395,"2012","YES",1176551,25.4596292647059,1,0,0,1,0,0,1,0,0,0,0,0,1,0
"2013","13YT004050","2260","V156368","FAM14238","TRUE.",3.4,2,75.9519343,"2012","YES",1176551,22.3388042058824,1,0,0,1,0,0,1,0,0,0,0,0,1,0
"2013","13YT004050","2260","V156642","FAM14133","FALSE.",3,1,80.7561427,"2013","YES",297725,26.9187142333333,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"2013","13YT004050","2260","V156642","FAM14133","FALSE.",3,2,63.3318911,"2013","YES",297725,21.1106303666667,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"2013","13YT004050","2260","V156797","FAM06502","FALSE.",3.2,1,80.1971783,"2013","YES",313993,25.06161821875,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"2013","13YT004050","2260","V156797","FAM06502","FALSE.",3.2,2,86.4518091,"2013","YES",313993,27.01619034375,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"2013","13YT004050","2290","V155843","FAM13991","TRUE.",3,1,30.8471275,"2011","YES",871341,10.2823758333333,1,0,1,0,0,0,1,0,0,0,0,0,1,0
"2013","13YT004050","2290","V155843","FAM13991","TRUE.",3,2,37.6436221,"2011","YES",871341,12.5478740333333,1,0,1,0,0,0,1,0,0,0,0,0,1,0
"2013","13YT004050","2290","V156368","FAM14238","TRUE.",3.4,1,38.6556761,"2012","YES",1176551,11.3693165,1,0,0,1,0,0,1,0,0,0,0,0,1,0
"2013","13YT004050","2290","V156368","FAM14238","TRUE.",3.4,2,39.5593276,"2012","YES",1176551,11.6350963529412,1,0,0,1,0,0,1,0,0,0,0,0,1,0
"2013","13YT004050","2290","V156642","FAM14133","FALSE.",3,2,37.2495663,"2013","YES",297725,12.4165221,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"2013","13YT004050","2290","V156797","FAM06502","FALSE.",3.2,1,39.3622998,"2013","YES",313993,12.3007186875,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"2013","13YT004050","2290","V156797","FAM06502","FALSE.",3.2,2,42.5586121,"2013","YES",313993,13.29956628125,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"2013","13YT004050","2310","V155843","FAM13991","TRUE.",3,1,80.9778548,"2011","YES",871341,26.9926182666667,1,0,1,0,0,0,1,0,0,0,0,0,1,0
"2013","13YT004050","2310","V155843","FAM13991","TRUE.",3,2,67.3530438,"2011","YES",871341,22.4510146,1,0,1,0,0,0,1,0,0,0,0,0,1,0
"2013","13YT004050","2310","V156368","FAM14238","TRUE.",3.4,1,83.3244937,"2012","YES",1176551,24.5072040294118,1,0,0,1,0,0,1,0,0,0,0,0,1,0
"2013","13YT004050","2310","V156368","FAM14238","TRUE.",3.4,2,74.6124423,"2012","YES",1176551,21.9448359705882,1,0,0,1,0,0,1,0,0,0,0,0,1,0
"2013","13YT004050","2310","V156642","FAM14133","FALSE.",3,1,83.6595154,"2013","YES",297725,27.8865051333333,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"2013","13YT004050","2310","V156642","FAM14133","FALSE.",3,2,69.3624306,"2013","YES",297725,23.1208102,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"2013","13YT004050","2310","V156797","FAM06502","FALSE.",3.2,1,77.069863,"2013","YES",313993,24.0843321875,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"2013","13YT004050","2310","V156797","FAM06502","FALSE.",3.2,2,73.494365,"2013","YES",313993,22.9669890625,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"2013","13YT004050","2320","V155843","FAM13991","TRUE.",3,1,72.0440912,"2011","YES",871341,24.0146970666667,1,0,1,0,0,0,1,0,0,0,0,0,1,0
"2013","13YT004050","2320","V155843","FAM13991","TRUE.",3,2,64.0016371,"2011","YES",871341,21.3338790333333,1,0,1,0,0,0,1,0,0,0,0,0,1,0
"2013","13YT004050","2320","V156368","FAM14238","TRUE.",3.4,1,88.7985968,"2012","YES",1176551,26.1172343529412,1,0,0,1,0,0,1,0,0,0,0,0,1,0
"2013","13YT004050","2320","V156368","FAM14238","TRUE.",3.4,2,73.8293867,"2012","YES",1176551,21.7145255,1,0,0,1,0,0,1,0,0,0,0,0,1,0
"2013","13YT004050","2320","V156642","FAM14133","FALSE.",3,1,74.1666389,"2013","YES",297725,24.7222129666667,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"2013","13YT004050","2320","V156642","FAM14133","FALSE.",3,2,72.6030555,"2013","YES",297725,24.2010185,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"2013","13YT004050","2320","V156797","FAM06502","FALSE.",3.2,1,83.883458,"2013","YES",313993,26.213580625,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"2013","13YT004050","2320","V156797","FAM06502","FALSE.",3.2,2,73.494365,"2013","YES",313993,22.9669890625,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"2013","13YT004050","2340","V155843","FAM13991","TRUE.",3,1,44.4546892,"2011","YES",871341,14.8182297333333,1,0,1,0,0,0,1,0,0,0,0,0,1,0
"2013","13YT004050","2340","V155843","FAM13991","TRUE.",3,2,43.4500702,"2011","YES",871341,14.4833567333333,1,0,1,0,0,0,1,0,0,0,0,0,1,0
"2013","13YT004050","2340","V156368","FAM14238","TRUE.",3.4,1,47.6927863,"2012","YES",1176551,14.0272900882353,1,0,0,1,0,0,1,0,0,0,0,0,1,0
"2013","13YT004050","2340","V156368","FAM14238","TRUE.",3.4,2,45.5726179,"2012","YES",1176551,13.4037111470588,1,0,0,1,0,0,1,0,0,0,0,0,1,0
"2013","13YT004050","2340","V156642","FAM14133","FALSE.",3,1,47.0230403,"2013","YES",297725,15.6743467666667,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"2013","13YT004050","2340","V156642","FAM14133","FALSE.",3,2,47.8060959,"2013","YES",297725,15.9353653,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"2013","13YT004050","2340","V156797","FAM06502","FALSE.",3.2,1,50.1503557,"2013","YES",313993,15.67198615625,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"2013","13YT004050","2340","V156797","FAM06502","FALSE.",3.2,2,49.1457366,"2013","YES",313993,15.3580426875,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"2013","13YT004050","2409","V155843","FAM13991","TRUE.",3,1,74.0997238,"2011","YES",871341,24.6999079333333,1,0,1,0,0,0,1,0,0,0,0,0,1,0
"2013","13YT004050","2409","V155843","FAM13991","TRUE.",3,2,74.3510272,"2011","YES",871341,24.7836757333333,1,0,1,0,0,0,1,0,0,0,0,0,1,0
"2013","13YT004050","2409","V156368","FAM14238","TRUE.",3.4,1,72.7141346,"2012","YES",1176551,21.3865101764706,1,0,0,1,0,0,1,0,0,0,0,0,1,0
"2013","13YT004050","2409","V156368","FAM14238","TRUE.",3.4,2,70.0018417,"2012","YES",1176551,20.5887769705882,1,0,0,1,0,0,1,0,0,0,0,0,1,0
"2013","13YT004050","2409","V156642","FAM14133","FALSE.",3,1,63.8672121,"2013","YES",297725,21.2890707,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"2013","13YT004050","2409","V156642","FAM14133","FALSE.",3,2,64.4858052,"2013","YES",297725,21.4952684,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"2013","13YT004050","2409","V156797","FAM06502","FALSE.",3.2,1,61.67195,"2013","YES",313993,19.272484375,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"2013","13YT004050","2409","V156797","FAM06502","FALSE.",3.2,2,73.7771929,"2013","YES",313993,23.05537278125,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"2013","13YT004050","2420","V155843","FAM13991","TRUE.",3,1,66.3458969,"2011","YES",871341,22.1152989666667,1,0,1,0,0,0,1,0,0,0,0,0,1,0
"2013","13YT004050","2420","V155843","FAM13991","TRUE.",3,2,53.3909807,"2011","YES",871341,17.7969935666667,1,0,1,0,0,0,1,0,0,0,0,0,1,0
"2013","13YT004050","2420","V156368","FAM14238","TRUE.",3.4,1,68.4685932,"2012","YES",1176551,20.1378215294118,1,0,0,1,0,0,1,0,0,0,0,0,1,0
"2013","13YT004050","2420","V156368","FAM14238","TRUE.",3.4,2,57.9687185,"2012","YES",1176551,17.0496230882353,1,0,0,1,0,0,1,0,0,0,0,0,1,0
"2013","13YT004050","2420","V156642","FAM14133","FALSE.",3,1,61.9898712,"2013","YES",297725,20.6632904,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"2013","13YT004050","2420","V156642","FAM14133","FALSE.",3,2,65.6761509,"2013","YES",297725,21.8920503,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"2013","13YT004050","2420","V156797","FAM06502","FALSE.",3.2,1,60.2045757,"2013","YES",313993,18.81392990625,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"2013","13YT004050","2420","V156797","FAM06502","FALSE.",3.2,2,56.2942047,"2013","YES",313993,17.59193896875,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"2013","13YT004050","2440","V155843","FAM13991","TRUE.",3,1,54.0507638,"2011","YES",871341,18.0169212666667,1,0,1,0,0,0,1,0,0,0,0,0,1,0
"2013","13YT004050","2440","V155843","FAM13991","TRUE.",3,2,46.5877946,"2011","YES",871341,15.5292648666667,1,0,1,0,0,0,1,0,0,0,0,0,1,0
"2013","13YT004050","2440","V156368","FAM14238","TRUE.",3.4,1,57.7812074,"2012","YES",1176551,16.9944727647059,1,0,0,1,0,0,1,0,0,0,0,0,1,0
"2013","13YT004050","2440","V156368","FAM14238","TRUE.",3.4,2,54.8555296,"2012","YES",1176551,16.1339792941176,1,0,0,1,0,0,1,0,0,0,0,0,1,0
"2013","13YT004050","2440","V156642","FAM14133","FALSE.",3,1,49.5112419,"2013","YES",297725,16.5037473,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"2013","13YT004050","2440","V156642","FAM14133","FALSE.",3,2,49.613399,"2013","YES",297725,16.5377996666667,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"2013","13YT004050","2440","V156797","FAM06502","FALSE.",3.2,1,49.613399,"2013","YES",313993,15.5041871875,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"2013","13YT004050","2440","V156797","FAM06502","FALSE.",3.2,2,46.4877193,"2013","YES",313993,14.52741228125,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"2013","13YT004050","3120","V155843","FAM13991","TRUE.",3,1,59.8625651,"2011","YES",871341,19.9541883666667,1,0,1,0,0,0,1,0,0,0,0,0,1,0
"2013","13YT004050","3120","V155843","FAM13991","TRUE.",3,2,66.4740765,"2011","YES",871341,22.1580255,1,0,1,0,0,0,1,0,0,0,0,0,1,0
"2013","13YT004050","3120","V156368","FAM14238","TRUE.",3.4,1,75.6466527,"2012","YES",1176551,22.2490155,1,0,0,1,0,0,1,0,0,0,0,0,1,0
"2013","13YT004050","3120","V156368","FAM14238","TRUE.",3.4,2,73.339568,"2012","YES",1176551,21.5704611764706,1,0,0,1,0,0,1,0,0,0,0,0,1,0
"2013","13YT004050","3120","V156642","FAM14133","FALSE.",3,1,71.3185826,"2013","YES",297725,23.7728608666667,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"2013","13YT004050","3120","V156642","FAM14133","FALSE.",3,2,62.4533699,"2013","YES",297725,20.8177899666667,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"2013","13YT004050","3120","V156797","FAM06502","FALSE.",3.2,1,68.8238382,"2013","YES",313993,21.5074494375,0,0,0,0,1,0,0,1,0,0,0,0,1,0
